ID,Crop,Year,Lat,Lon,Plant density,Plantation date,Harvest date,Soil pH_H2O,Soil.pH_SMP7.5,SOM_%,Soil.MIII.Al.ICP_mg.kg,Soil.MIII.P.ICP_mg.kg,Texture,Clay %,Sand %,Soil Series,Manure,P.Source,P.rate_kgP2o5.ha_ctrl,P.rate_kgP2o5.ha_1,P.rate_kgP2o5.ha_2,P.rate_kgP2o5.ha_3,P.rate_kgP2o5.ha_4,Yield_t.ha_ctrl,Yield_t.ha_1,Yield_t.ha_2,Yield_t.ha_3,Yield_t.ha_4,Grain density g.L ctrl,Grain density g.L 1,Grain density g.L 2,Grain density g.L 3,Grain density g.L 4,Grain mositure % ctrl,Grain mositure % 1,Grain mositure % 2,Grain mositure % 3,Grain mositure % 4,MaxLeafLength_cm_ctrl,MaxLeafLength_cm_1,MaxLeafLength_cm_2,MaxLeafLength_cm_3,Growing season (d),pcpCum,pcpIrCum,SDI,AWDR,nbPcp1,nbPcp2,nbPcp5,nbPcp10,IhBR,IhKcBR,etpBRcum,etpKcBRcum,tMean,DDCm,DDCb,nb3po3j,nb4po7j,CTU,cClim,cClimKc,pcpCum_30,pcpIrCum_30,SDI_30,AWDR_30,nbPcp1_30,nbPcp2_30,nbPcp5_30,nbPcp10_30,IhBR_30,IhKcBR_30,etpBRcum_30,etpKcBRcum_30,tMean_30,DDCm_30,DDCb_30,nb3po3j_30,nb4po7j_30,CTU_30
153,Grain,2003,45.33,-73.25,75000,2003-05-22,2003-10-16,4.7,6.3,2.3,636,35.3,Loam,22.2,29.4,Saint-Jude,none,DAP OM,0,20,40,60,NA,10.4,11,10.3,12,NA,770,765.4,766.7,768.5,NA,30.1,30.3,28.8,29.8,NA,66.4,67.4,67.2,73.9,148,407.82,407.82,0.75091349,306.23754,62,49,28,15,-26.284955,-26.284955,553.23849,553.23849,18.022365,NA,1927.31,47,37,3151.3352,4,4,96.78,96.78,0.5866142,56.772522,13,10,6,4,-17.478943,-17.478943,117.27916,117.27916,15.397667,NA,311.93,11,5,531.7295
154,Grain,2003,45.33,-73.25,75000,2003-05-22,2003-10-16,4.7,6.3,2.3,636,35.3,Loam,22.2,29.4,Saint-Jude,none,MAP,0,20,40,60,NA,10.4,10.5,11.2,11,NA,770,764.7,770.6,767.3,NA,30.1,30.8,29.8,27.4,NA,66.4,69.1,72.6,73.4,148,407.82,407.82,0.75091349,306.23754,62,49,28,15,-26.284955,-26.284955,553.23849,553.23849,18.022365,NA,1927.31,47,37,3151.3352,4,4,96.78,96.78,0.5866142,56.772522,13,10,6,4,-17.478943,-17.478943,117.27916,117.27916,15.397667,NA,311.93,11,5,531.7295
155,Grain,2003,45.4,-73.13,75000,2003-05-28,2003-10-23,5.4,6.7,2.6,806,20.5,Loam,15.3,44.1,Saint-Jude,none,OMF,0,20,40,60,NA,8.7,9.7,10.3,9.9,NA,737.1,746,743.5,736.4,NA,22.7,23.2,22.9,22.4,NA,58.5,55.2,57.6,57,149,425.88,425.88,0.72594284,309.16454,60,46,25,15,-21.247533,-21.247533,540.78306,540.78306,17.883121,NA,1928.915,46,35,3131.9807,4,4,70.53,70.53,0.44411848,31.323677,9,7,3,2,-48.01916,-48.01916,135.68461,135.68461,17.4575,NA,373.725,8,4,610.57094
156,Grain,2003,45.4,-73.13,75000,2003-05-28,2003-10-23,5.4,6.7,2.6,806,20.5,Loam,15.3,44.1,Saint-Jude,none,DAP OM,0,20,40,60,NA,8.7,11,11.3,11.3,NA,737.1,743.6,742.2,744.9,NA,22.7,20.8,23.2,20.1,NA,58.5,61.9,62.4,67.1,149,425.88,425.88,0.72594284,309.16454,60,46,25,15,-21.247533,-21.247533,540.78306,540.78306,17.883121,NA,1928.915,46,35,3131.9807,4,4,70.53,70.53,0.44411848,31.323677,9,7,3,2,-48.01916,-48.01916,135.68461,135.68461,17.4575,NA,373.725,8,4,610.57094
157,Grain,2003,45.4,-73.13,75000,2003-05-28,2003-10-23,5.4,6.7,2.6,806,20.5,Loam,15.3,44.1,Saint-Jude,none,MAP,0,20,40,60,NA,8.7,11.3,10.5,10.5,NA,737.1,741.1,753.1,750.6,NA,22.7,22.9,23.8,21.9,NA,58.5,63.3,61.1,63.8,149,425.88,425.88,0.72594284,309.16454,60,46,25,15,-21.247533,-21.247533,540.78306,540.78306,17.883121,NA,1928.915,46,35,3131.9807,4,4,70.53,70.53,0.44411848,31.323677,9,7,3,2,-48.01916,-48.01916,135.68461,135.68461,17.4575,NA,373.725,8,4,610.57094
158,Grain,2003,46.2,-72.62,80000,2003-05-23,2003-10-25,5.8,6.6,4,556,31.4,Silty loam,16.7,13,La Baie,none,OMF,0,20,40,60,NA,11.6,11.2,9.9,11.1,NA,797.9,782.6,782,785.9,NA,28.9,28.4,28.8,29.9,NA,107.6,101.6,94.5,93.9,156,354.42,354.42,0.78128354,276.90251,68,50,22,9,-32.22739,-32.22739,522.95463,522.95463,16.566859,NA,1819.77,55,35,2996.0531,4,4,64.33,64.33,0.73491522,47.277096,15,11,3,1,-44.662971,-44.662971,116.25127,116.25127,14.9255,NA,297.765,12,5,505.07239
159,Grain,2003,46.2,-72.62,80000,2003-05-23,2003-10-25,5.8,6.6,4,556,31.4,Silty loam,16.7,13,La Baie,none,DAP OM,0,20,40,60,NA,11.6,11.1,12.4,10.3,NA,797.9,784.8,786.9,782.3,NA,28.9,26.6,28.6,27.3,NA,107.6,99.3,98.6,106.8,156,354.42,354.42,0.78128354,276.90251,68,50,22,9,-32.22739,-32.22739,522.95463,522.95463,16.566859,NA,1819.77,55,35,2996.0531,4,4,64.33,64.33,0.73491522,47.277096,15,11,3,1,-44.662971,-44.662971,116.25127,116.25127,14.9255,NA,297.765,12,5,505.07239
160,Grain,2003,46.2,-72.62,80000,2003-05-23,2003-10-25,5.8,6.6,4,556,31.4,Silty loam,16.7,13,La Baie,none,MAP,0,20,40,60,NA,11.6,12.4,10.4,10.9,NA,797.9,785.5,783.5,780.4,NA,28.9,28,28.7,28.4,NA,107.6,100.4,94.8,96.3,156,354.42,354.42,0.78128354,276.90251,68,50,22,9,-32.22739,-32.22739,522.95463,522.95463,16.566859,NA,1819.77,55,35,2996.0531,4,4,64.33,64.33,0.73491522,47.277096,15,11,3,1,-44.662971,-44.662971,116.25127,116.25127,14.9255,NA,297.765,12,5,505.07239
161,Grain,2003,46.17,-72.33,75000,2003-05-27,2003-10-25,4.5,6,5.1,2156,37.1,Loam,10,45.1,Saint-Sylvere,none,OMF,0,20,40,60,NA,8.8,8.6,9.1,8.9,NA,736.9,743.4,747.1,752.8,NA,27.5,26.6,26.7,26.7,NA,85.6,88.9,99,96,152,383.86,383.86,0.7694566,295.36361,66,48,24,12,-27.033858,-27.033858,526.07962,526.07962,16.453355,NA,1758.48,53,37,2895.7411,4,4,64.58,64.58,0.69087283,44.616567,14,10,4,1,-51.813049,-51.813049,134.01968,134.01968,16.015667,NA,330.47,11,5,542.46115
162,Grain,2003,46.17,-72.33,75000,2003-05-27,2003-10-25,4.5,6,5.1,2156,37.1,Loam,10,45.1,Saint-Sylvere,none,DAP OM,0,20,40,60,NA,8.8,8.4,8.5,8.5,NA,736.9,748.7,749.5,746.8,NA,27.5,27.4,27.5,26,NA,85.6,92.9,96.7,98.2,152,383.86,383.86,0.7694566,295.36361,66,48,24,12,-27.033858,-27.033858,526.07962,526.07962,16.453355,NA,1758.48,53,37,2895.7411,4,4,64.58,64.58,0.69087283,44.616567,14,10,4,1,-51.813049,-51.813049,134.01968,134.01968,16.015667,NA,330.47,11,5,542.46115
163,Grain,2003,46.17,-72.33,75000,2003-05-27,2003-10-25,4.5,6,5.1,2156,37.1,Loam,10,45.1,Saint-Sylvere,none,MAP,0,20,40,60,NA,8.8,8.7,8.9,8.3,NA,736.9,743.6,754,742.6,NA,27.5,28.3,29.8,27.2,NA,85.6,87,96.7,92.7,152,383.86,383.86,0.7694566,295.36361,66,48,24,12,-27.033858,-27.033858,526.07962,526.07962,16.453355,NA,1758.48,53,37,2895.7411,4,4,64.58,64.58,0.69087283,44.616567,14,10,4,1,-51.813049,-51.813049,134.01968,134.01968,16.015667,NA,330.47,11,5,542.46115
164,Grain,2004,45.17,-73.87,70000,2004-05-13,2004-10-26,6.6,7,6.3,1371.1,112.4,Silty clay,42.5,12.8,Sainte-Rosalie,none,OMF,0,20,40,60,NA,11.3,11.4,11,12.2,NA,719.9,729.8,726.6,722.6,NA,20.8,21,21.1,20.9,NA,25,24,22.7,25.7,167,435.27,435.27,0.70620361,307.38925,57,42,28,13,-27.343194,-27.343194,599.07671,599.07671,16.737275,NA,1962.265,47,37,3265.3915,4,4,84.8,84.8,0.67491027,57.232391,14,9,8,2,-31.523222,-31.523222,123.8376,123.8376,15.686,NA,320.58,9,7,535.38309
165,Grain,2004,45.17,-73.87,70000,2004-05-13,2004-10-26,6.6,7,6.3,1371.1,112.4,Silty clay,42.5,12.8,Sainte-Rosalie,none,MAP,0,20,40,60,NA,11.3,11.4,11.5,11.7,NA,719.9,731.4,729.4,731.1,NA,20.8,20.5,20.6,20.7,NA,25,24.3,25.3,25.7,167,435.27,435.27,0.70620361,307.38925,57,42,28,13,-27.343194,-27.343194,599.07671,599.07671,16.737275,NA,1962.265,47,37,3265.3915,4,4,84.8,84.8,0.67491027,57.232391,14,9,8,2,-31.523222,-31.523222,123.8376,123.8376,15.686,NA,320.58,9,7,535.38309
166,Grain,1999,46.68,-71.73,71200,1999-05-10,1999-10-03,5.7,NA,2.6,976.9,37.8,Sandy loam,9.1,77.4,Saint-Antoine,none,DAP,0,49,100,NA,NA,5.929,6.576,7.161,NA,NA,760,773,779,NA,NA,30.5,27.9,26.8,NA,NA,53.1,63.7,62.6,NA,147,543.87,543.87,0.73796716,401.3582,56,52,34,19,-9.1972298,-9.1972298,598.9575,598.9575,17.386224,NA,1820.775,41,37,2979.1801,5,5,131.8,131.8,0.58604667,77.240951,10,9,7,6,1.4908679,1.4908679,129.8639,129.8639,14.672833,NA,290.185,6,7,481.01483
167,Grain,1999,46.68,-71.73,71200,1999-05-10,1999-10-03,5.7,NA,2.6,976.9,37.8,Sandy loam,9.1,77.4,Saint-Antoine,none,MAP DAP,0,44,NA,NA,NA,5.929,6.974,NA,NA,NA,760,778,NA,NA,NA,30.5,29.9,NA,NA,NA,53.1,59.2,NA,NA,147,543.87,543.87,0.73796716,401.3582,56,52,34,19,-9.1972298,-9.1972298,598.9575,598.9575,17.386224,NA,1820.775,41,37,2979.1801,5,5,131.8,131.8,0.58604667,77.240951,10,9,7,6,1.4908679,1.4908679,129.8639,129.8639,14.672833,NA,290.185,6,7,481.01483
168,Grain,1999,46.68,-71.73,71200,1999-05-10,1999-10-03,5.7,NA,2.6,976.9,37.8,Sandy loam,9.1,77.4,Saint-Antoine,none,DAP OM,0,NA,95,NA,NA,5.929,NA,7.251,NA,NA,760,NA,782,NA,NA,30.5,NA,27.2,NA,NA,53.1,NA,62.8,NA,147,543.87,543.87,0.73796716,401.3582,56,52,34,19,-9.1972298,-9.1972298,598.9575,598.9575,17.386224,NA,1820.775,41,37,2979.1801,5,5,131.8,131.8,0.58604667,77.240951,10,9,7,6,1.4908679,1.4908679,129.8639,129.8639,14.672833,NA,290.185,6,7,481.01483
169,Grain,1999,46.68,-71.73,71200,1999-05-10,1999-10-03,5.7,NA,2.6,976.9,37.8,Sandy loam,9.1,77.4,Saint-Antoine,none,DAP OM,0,38,81,NA,NA,5.929,7.688,6.597,NA,NA,760,784,778,NA,NA,30.5,25.7,29.7,NA,NA,53.1,62.4,64.9,NA,147,543.87,543.87,0.73796716,401.3582,56,52,34,19,-9.1972298,-9.1972298,598.9575,598.9575,17.386224,NA,1820.775,41,37,2979.1801,5,5,131.8,131.8,0.58604667,77.240951,10,9,7,6,1.4908679,1.4908679,129.8639,129.8639,14.672833,NA,290.185,6,7,481.01483
170,Grain,1999,46.68,-71.73,71200,1999-05-10,1999-10-03,5.7,NA,2.6,976.9,37.8,Sandy loam,9.1,77.4,Saint-Antoine,none,DAP OM,0,38,NA,NA,NA,5.929,6.491,NA,NA,NA,760,777,NA,NA,NA,30.5,28.7,NA,NA,NA,53.1,61.2,NA,NA,147,543.87,543.87,0.73796716,401.3582,56,52,34,19,-9.1972298,-9.1972298,598.9575,598.9575,17.386224,NA,1820.775,41,37,2979.1801,5,5,131.8,131.8,0.58604667,77.240951,10,9,7,6,1.4908679,1.4908679,129.8639,129.8639,14.672833,NA,290.185,6,7,481.01483
171,Grain,1999,45.57,-72.92,84000,1999-05-06,1999-09-25,7.1,NA,3.4,1492.3,57.6,Sandy loam,6.9,50.4,Saint-Jude,none,MAP DAP,0,36,NA,NA,NA,9.67,9.193,NA,NA,NA,781,784,NA,NA,NA,30.7,29.2,NA,NA,NA,46.3,53.1,NA,NA,143,545.04,545.04,0.71781346,391.23705,55,45,30,18,-12.915011,-12.915011,625.87135,625.87135,18.954895,NA,1995.55,40,34,3212.1831,5,5,94.44,94.44,0.64875072,61.268018,11,11,7,4,-29.014852,-29.014852,133.04192,133.04192,16.153667,NA,334.61,8,6,553.13652
172,Grain,1999,45.57,-72.92,84000,1999-05-06,1999-09-25,7.1,NA,3.4,1492.3,57.6,Sandy loam,6.9,50.4,Saint-Jude,none,DAP OM,0,NA,113,NA,NA,9.67,NA,8.484,NA,NA,781,NA,787,NA,NA,30.7,NA,28.2,NA,NA,46.3,NA,56.2,NA,143,545.04,545.04,0.71781346,391.23705,55,45,30,18,-12.915011,-12.915011,625.87135,625.87135,18.954895,NA,1995.55,40,34,3212.1831,5,5,94.44,94.44,0.64875072,61.268018,11,11,7,4,-29.014852,-29.014852,133.04192,133.04192,16.153667,NA,334.61,8,6,553.13652
173,Grain,1999,45.57,-72.92,84000,1999-05-06,1999-09-25,7.1,NA,3.4,1492.3,57.6,Sandy loam,6.9,50.4,Saint-Jude,none,DAP OM,0,42,72,NA,NA,9.67,8.973,9.176,NA,NA,781,775,782,NA,NA,30.7,29.3,29.2,NA,NA,46.3,49.4,54.4,NA,143,545.04,545.04,0.71781346,391.23705,55,45,30,18,-12.915011,-12.915011,625.87135,625.87135,18.954895,NA,1995.55,40,34,3212.1831,5,5,94.44,94.44,0.64875072,61.268018,11,11,7,4,-29.014852,-29.014852,133.04192,133.04192,16.153667,NA,334.61,8,6,553.13652
174,Grain,1999,45.57,-72.92,84000,1999-05-06,1999-09-25,7.1,NA,3.4,1492.3,57.6,Sandy loam,6.9,50.4,Saint-Jude,none,DAP OM,0,54,NA,NA,NA,9.67,8.598,NA,NA,NA,781,777,NA,NA,NA,30.7,30,NA,NA,NA,46.3,49.5,NA,NA,143,545.04,545.04,0.71781346,391.23705,55,45,30,18,-12.915011,-12.915011,625.87135,625.87135,18.954895,NA,1995.55,40,34,3212.1831,5,5,94.44,94.44,0.64875072,61.268018,11,11,7,4,-29.014852,-29.014852,133.04192,133.04192,16.153667,NA,334.61,8,6,553.13652
175,Grain,1999,45.57,-72.92,84000,1999-05-06,1999-09-25,7.1,NA,3.4,1492.3,57.6,Sandy loam,6.9,50.4,Saint-Jude,none,DAP,0,35,81,NA,NA,9.67,8.975,9.653,NA,NA,781,784,791,NA,NA,30.7,28.8,30.8,NA,NA,46.3,53.8,52.7,NA,143,545.04,545.04,0.71781346,391.23705,55,45,30,18,-12.915011,-12.915011,625.87135,625.87135,18.954895,NA,1995.55,40,34,3212.1831,5,5,94.44,94.44,0.64875072,61.268018,11,11,7,4,-29.014852,-29.014852,133.04192,133.04192,16.153667,NA,334.61,8,6,553.13652
176,Grain,1999,45.67,-73.3,78000,1999-05-07,1999-09-25,6.3,NA,3.6,966.4,41.9,Sandy clay loam,31.6,51,Providence,none,DAP OM,0,NA,67,NA,NA,9.808,NA,10.026,NA,NA,776,NA,775,NA,NA,36.7,NA,36.1,NA,NA,47.2,NA,55.3,NA,142,483.24,483.24,0.71458596,345.31652,51,46,26,15,-23.434,-23.434,631.14176,631.14176,19.285387,NA,2028.525,39,35,3244.214,4,4,78.52,78.52,0.60456798,47.470678,10,8,5,3,-41.763282,-41.763282,134.82903,134.82903,16.5095,NA,345.285,7,5,566.30398
177,Grain,1999,45.67,-73.3,78000,1999-05-07,1999-09-25,6.3,NA,3.6,966.4,41.9,Sandy clay loam,31.6,51,Providence,none,DAP OM,0,31,NA,NA,NA,9.808,9.456,NA,NA,NA,776,762,NA,NA,NA,36.7,38.1,NA,NA,NA,47.2,49.8,NA,NA,142,483.24,483.24,0.71458596,345.31652,51,46,26,15,-23.434,-23.434,631.14176,631.14176,19.285387,NA,2028.525,39,35,3244.214,4,4,78.52,78.52,0.60456798,47.470678,10,8,5,3,-41.763282,-41.763282,134.82903,134.82903,16.5095,NA,345.285,7,5,566.30398
178,Grain,1999,45.67,-73.3,78000,1999-05-07,1999-09-25,6.3,NA,3.6,966.4,41.9,Sandy clay loam,31.6,51,Providence,none,DAP,0,35,74,NA,NA,9.808,9.079,9.313,NA,NA,776,769,761,NA,NA,36.7,37.5,37,NA,NA,47.2,49.3,54.2,NA,142,483.24,483.24,0.71458596,345.31652,51,46,26,15,-23.434,-23.434,631.14176,631.14176,19.285387,NA,2028.525,39,35,3244.214,4,4,78.52,78.52,0.60456798,47.470678,10,8,5,3,-41.763282,-41.763282,134.82903,134.82903,16.5095,NA,345.285,7,5,566.30398
179,Grain,1999,45.67,-73.3,78000,1999-05-07,1999-09-25,6.3,NA,3.6,966.4,41.9,Sandy clay loam,31.6,51,Providence,none,MAP DAP,0,34,NA,NA,NA,9.808,9.307,NA,NA,NA,776,767,NA,NA,NA,36.7,37.9,NA,NA,NA,47.2,50.8,NA,NA,142,483.24,483.24,0.71458596,345.31652,51,46,26,15,-23.434,-23.434,631.14176,631.14176,19.285387,NA,2028.525,39,35,3244.214,4,4,78.52,78.52,0.60456798,47.470678,10,8,5,3,-41.763282,-41.763282,134.82903,134.82903,16.5095,NA,345.285,7,5,566.30398
180,Grain,1999,45.67,-73.3,78000,1999-05-07,1999-09-25,6.3,NA,3.6,966.4,41.9,Sandy clay loam,31.6,51,Providence,none,DAP OM,0,32,88,NA,NA,9.808,9.73,9.086,NA,NA,776,760,772,NA,NA,36.7,37.3,37.3,NA,NA,47.2,51,51.6,NA,142,483.24,483.24,0.71458596,345.31652,51,46,26,15,-23.434,-23.434,631.14176,631.14176,19.285387,NA,2028.525,39,35,3244.214,4,4,78.52,78.52,0.60456798,47.470678,10,8,5,3,-41.763282,-41.763282,134.82903,134.82903,16.5095,NA,345.285,7,5,566.30398
181,Grain,1999,45.88,-72.48,72300,1999-05-14,1999-10-03,6.2,NA,3.4,815.1,59.3,Sandy loam,10.3,58.4,Raimbault,none,DAP OM,0,NA,123,NA,NA,9.464,NA,9.408,NA,NA,786,NA,771,NA,NA,38,NA,36.1,NA,NA,43.3,NA,48.1,NA,143,551.8,551.8,0.72352056,399.23865,56,50,28,17,-8.2720513,-8.2720513,601.56147,601.56147,18.787203,NA,1971.57,43,39,3183.7863,5,5,106.59,106.59,0.645827,68.8387,11,11,6,5,-23.670228,-23.670228,139.64407,139.64407,17.511833,NA,375.355,8,8,613.09799
182,Grain,1999,45.88,-72.48,72300,1999-05-14,1999-10-03,6.2,NA,3.4,815.1,59.3,Sandy loam,10.3,58.4,Raimbault,none,DAP,0,57,132,NA,NA,9.464,10.723,10.498,NA,NA,786,768,782,NA,NA,38,33.6,33.8,NA,NA,43.3,49.2,53.1,NA,143,551.8,551.8,0.72352056,399.23865,56,50,28,17,-8.2720513,-8.2720513,601.56147,601.56147,18.787203,NA,1971.57,43,39,3183.7863,5,5,106.59,106.59,0.645827,68.8387,11,11,6,5,-23.670228,-23.670228,139.64407,139.64407,17.511833,NA,375.355,8,8,613.09799
183,Grain,1999,45.88,-72.48,72300,1999-05-14,1999-10-03,6.2,NA,3.4,815.1,59.3,Sandy loam,10.3,58.4,Raimbault,none,MAP DAP,0,63,NA,NA,NA,9.464,8.659,NA,NA,NA,786,783,NA,NA,NA,38,37.1,NA,NA,NA,43.3,47.5,NA,NA,143,551.8,551.8,0.72352056,399.23865,56,50,28,17,-8.2720513,-8.2720513,601.56147,601.56147,18.787203,NA,1971.57,43,39,3183.7863,5,5,106.59,106.59,0.645827,68.8387,11,11,6,5,-23.670228,-23.670228,139.64407,139.64407,17.511833,NA,375.355,8,8,613.09799
184,Grain,1999,45.88,-72.48,72300,1999-05-14,1999-10-03,6.2,NA,3.4,815.1,59.3,Sandy loam,10.3,58.4,Raimbault,none,DAP OM,0,57,104,NA,NA,9.464,9.807,9.704,NA,NA,786,785,774,NA,NA,38,34.4,38.5,NA,NA,43.3,52.2,49.2,NA,143,551.8,551.8,0.72352056,399.23865,56,50,28,17,-8.2720513,-8.2720513,601.56147,601.56147,18.787203,NA,1971.57,43,39,3183.7863,5,5,106.59,106.59,0.645827,68.8387,11,11,6,5,-23.670228,-23.670228,139.64407,139.64407,17.511833,NA,375.355,8,8,613.09799
185,Grain,1999,45.88,-72.48,72300,1999-05-14,1999-10-03,6.2,NA,3.4,815.1,59.3,Sandy loam,10.3,58.4,Raimbault,none,DAP OM,0,55,NA,NA,NA,9.464,10.8,NA,NA,NA,786,780,NA,NA,NA,38,32.8,NA,NA,NA,43.3,50.9,NA,NA,143,551.8,551.8,0.72352056,399.23865,56,50,28,17,-8.2720513,-8.2720513,601.56147,601.56147,18.787203,NA,1971.57,43,39,3183.7863,5,5,106.59,106.59,0.645827,68.8387,11,11,6,5,-23.670228,-23.670228,139.64407,139.64407,17.511833,NA,375.355,8,8,613.09799
186,Grain,1999,45.88,-72.77,86000,1999-05-13,1999-10-02,6.3,NA,4.1,1157,30.5,Clay,41.5,24.5,Saint-Urbain,none,DAP,0,45,86,NA,NA,10.148,9.921,9.799,NA,NA,733,723,735,NA,NA,35.4,36.2,32,NA,NA,47.6,49.7,52.2,NA,143,528.76,528.76,0.72068182,381.06772,55,47,29,15,-13.989612,-13.989612,614.76296,614.76296,18.958287,NA,1996.035,44,38,3209.4965,5,5,91.67,91.67,0.62371776,57.176207,11,9,6,3,-33.456796,-33.456796,137.76012,137.76012,17.248833,NA,367.465,8,7,600.42605
187,Grain,1999,45.88,-72.77,86000,1999-05-13,1999-10-02,6.3,NA,4.1,1157,30.5,Clay,41.5,24.5,Saint-Urbain,none,MAP DAP,0,45,NA,NA,NA,10.148,9.281,NA,NA,NA,733,723,NA,NA,NA,35.4,33.1,NA,NA,NA,47.6,50.1,NA,NA,143,528.76,528.76,0.72068182,381.06772,55,47,29,15,-13.989612,-13.989612,614.76296,614.76296,18.958287,NA,1996.035,44,38,3209.4965,5,5,91.67,91.67,0.62371776,57.176207,11,9,6,3,-33.456796,-33.456796,137.76012,137.76012,17.248833,NA,367.465,8,7,600.42605
188,Grain,1999,45.88,-72.77,86000,1999-05-13,1999-10-02,6.3,NA,4.1,1157,30.5,Clay,41.5,24.5,Saint-Urbain,none,DAP OM,0,NA,79,NA,NA,10.148,NA,9.814,NA,NA,733,NA,734,NA,NA,35.4,NA,32.1,NA,NA,47.6,NA,56.7,NA,143,528.76,528.76,0.72068182,381.06772,55,47,29,15,-13.989612,-13.989612,614.76296,614.76296,18.958287,NA,1996.035,44,38,3209.4965,5,5,91.67,91.67,0.62371776,57.176207,11,9,6,3,-33.456796,-33.456796,137.76012,137.76012,17.248833,NA,367.465,8,7,600.42605
189,Grain,1999,45.88,-72.77,86000,1999-05-13,1999-10-02,6.3,NA,4.1,1157,30.5,Clay,41.5,24.5,Saint-Urbain,none,DAP OM,0,40,96,NA,NA,10.148,10.449,9.863,NA,NA,733,737,722,NA,NA,35.4,32.8,31.7,NA,NA,47.6,52.7,52.9,NA,143,528.76,528.76,0.72068182,381.06772,55,47,29,15,-13.989612,-13.989612,614.76296,614.76296,18.958287,NA,1996.035,44,38,3209.4965,5,5,91.67,91.67,0.62371776,57.176207,11,9,6,3,-33.456796,-33.456796,137.76012,137.76012,17.248833,NA,367.465,8,7,600.42605
190,Grain,1999,45.88,-72.77,86000,1999-05-13,1999-10-02,6.3,NA,4.1,1157,30.5,Clay,41.5,24.5,Saint-Urbain,none,DAP OM,0,39,NA,NA,NA,10.148,9.89,NA,NA,NA,733,733,NA,NA,NA,35.4,31.6,NA,NA,NA,47.6,51.9,NA,NA,143,528.76,528.76,0.72068182,381.06772,55,47,29,15,-13.989612,-13.989612,614.76296,614.76296,18.958287,NA,1996.035,44,38,3209.4965,5,5,91.67,91.67,0.62371776,57.176207,11,9,6,3,-33.456796,-33.456796,137.76012,137.76012,17.248833,NA,367.465,8,7,600.42605
191,Grain,1999,45.95,-73.58,74700,1999-05-01,1999-09-26,6.6,NA,3.4,1038.5,181.9,Silty loam,26,25.8,Sainte-Rosalie,none,DAP,0,37,75,NA,NA,11.942,12.86,12.124,NA,NA,742,750,741,NA,NA,15.7,9.4,11.9,NA,NA,34.4,41.2,38.9,NA,149,498.62,498.62,0.72482257,361.41103,60,49,30,13,-27.059969,-27.059969,683.60267,683.60267,18.717617,NA,2043.925,49,40,3256.5959,4,4,58.87,58.87,0.57056843,33.589363,10,7,4,2,-57.939399,-57.939399,139.96471,139.96471,14.759,NA,292.77,9,6,488.68453
192,Grain,1999,45.95,-73.58,74700,1999-05-01,1999-09-26,6.6,NA,3.4,1038.5,181.9,Silty loam,26,25.8,Sainte-Rosalie,none,MAP DAP,0,38,NA,NA,NA,11.942,12.036,NA,NA,NA,742,745,NA,NA,NA,15.7,9.4,NA,NA,NA,34.4,39.3,NA,NA,149,498.62,498.62,0.72482257,361.41103,60,49,30,13,-27.059969,-27.059969,683.60267,683.60267,18.717617,NA,2043.925,49,40,3256.5959,4,4,58.87,58.87,0.57056843,33.589363,10,7,4,2,-57.939399,-57.939399,139.96471,139.96471,14.759,NA,292.77,9,6,488.68453
193,Grain,1999,45.95,-73.58,74700,1999-05-01,1999-09-26,6.6,NA,3.4,1038.5,181.9,Silty loam,26,25.8,Sainte-Rosalie,none,DAP OM,0,NA,73,NA,NA,11.942,NA,12.208,NA,NA,742,NA,759,NA,NA,15.7,NA,10.9,NA,NA,34.4,NA,38.8,NA,149,498.62,498.62,0.72482257,361.41103,60,49,30,13,-27.059969,-27.059969,683.60267,683.60267,18.717617,NA,2043.925,49,40,3256.5959,4,4,58.87,58.87,0.57056843,33.589363,10,7,4,2,-57.939399,-57.939399,139.96471,139.96471,14.759,NA,292.77,9,6,488.68453
194,Grain,1999,45.95,-73.58,74700,1999-05-01,1999-09-26,6.6,NA,3.4,1038.5,181.9,Silty loam,26,25.8,Sainte-Rosalie,none,DAP OM,0,32,76,NA,NA,11.942,12.328,12.647,NA,NA,742,744,747,NA,NA,15.7,12.8,8.6,NA,NA,34.4,40.5,40.8,NA,149,498.62,498.62,0.72482257,361.41103,60,49,30,13,-27.059969,-27.059969,683.60267,683.60267,18.717617,NA,2043.925,49,40,3256.5959,4,4,58.87,58.87,0.57056843,33.589363,10,7,4,2,-57.939399,-57.939399,139.96471,139.96471,14.759,NA,292.77,9,6,488.68453
195,Grain,1999,45.95,-73.58,74700,1999-05-01,1999-09-26,6.6,NA,3.4,1038.5,181.9,Silty loam,26,25.8,Sainte-Rosalie,none,DAP OM,0,31,NA,NA,NA,11.942,12.367,NA,NA,NA,742,747,NA,NA,NA,15.7,12.8,NA,NA,NA,34.4,42.4,NA,NA,149,498.62,498.62,0.72482257,361.41103,60,49,30,13,-27.059969,-27.059969,683.60267,683.60267,18.717617,NA,2043.925,49,40,3256.5959,4,4,58.87,58.87,0.57056843,33.589363,10,7,4,2,-57.939399,-57.939399,139.96471,139.96471,14.759,NA,292.77,9,6,488.68453
